date,usd2y,usd5y,usd10y,swaption_vol,eurusd,credit_spread
2021-06-11,3.653261,2.365535,3.996434,80.778401,1.223113,153.442449
2021-06-14,3.563690,2.357617,3.979430,80.961538,1.230146,155.728644
2021-06-15,3.636826,2.367435,3.984488,82.075209,1.230543,152.901860
2021-06-16,3.616882,2.379679,3.891342,82.497241,1.245984,151.321348
2021-06-17,3.622470,2.397791,3.834719,82.993301,1.243712,152.525160
2021-06-18,3.682109,2.446489,3.836297,83.301143,1.256041,148.157725
2021-06-21,3.610479,2.483036,3.816943,82.965583,1.255057,148.863358
2021-06-22,3.554913,2.491336,3.837816,81.989452,1.263469,150.470411
2021-06-23,3.483836,2.452669,3.778131,82.284788,1.274233,149.443507
2021-06-24,3.449365,2.462380,3.815124,81.805510,1.267732,148.660768
2021-06-25,3.470551,2.466790,3.757076,83.849405,1.264662,146.855540
2021-06-28,3.495457,2.483348,3.840584,85.434095,1.258147,145.952510
2021-06-29,3.509108,2.610573,3.755834,86.079070,1.250433,145.104875
2021-06-30,3.446697,2.587123,3.702583,86.379131,1.254611,143.961280
2021-07-01,3.344155,2.615801,3.725041,86.066920,1.253378,142.741382
2021-07-02,3.348425,2.679903,3.809753,84.269106,1.253706,142.280361
2021-07-05,3.329001,2.690373,3.826666,83.865395,1.257198,141.804590
2021-07-06,3.351557,2.823993,3.855902,83.874236,1.245577,144.785155
2021-07-07,3.384939,2.807705,3.857755,84.044093,1.253616,144.106608
2021-07-08,3.392820,2.830099,3.807404,84.512983,1.251430,144.616182
2021-07-09,3.428655,2.790645,3.784068,85.548098,1.254766,143.647007
2021-07-12,3.440455,2.775948,3.724736,84.494369,1.258666,142.667184
2021-07-13,3.465746,2.794336,3.662302,83.496024,1.267323,139.913519
2021-07-14,3.435373,2.845505,3.684140,85.223626,1.266658,137.400198
2021-07-15,3.428749,2.867473,3.629644,86.051491,1.253280,135.494999
2021-07-16,3.439088,2.941055,3.647504,85.361631,1.253638,135.833964
2021-07-19,3.477456,2.939867,3.584222,85.058771,1.254897,137.597502
2021-07-20,3.461028,2.925639,3.601105,84.771742,1.248424,134.762864
2021-07-21,3.485836,3.078455,3.578666,84.664620,1.249345,133.936712
2021-07-22,3.475130,3.103625,3.651082,85.122204,1.247092,131.810320
2021-07-23,3.471140,3.067439,3.669064,88.256819,1.238747,131.469373
2021-07-26,3.509784,3.032784,3.732577,88.247961,1.242913,133.275911
2021-07-27,3.421257,2.984606,3.696264,88.867442,1.239415,132.628140
2021-07-28,3.364431,3.039979,3.700686,86.374726,1.236899,132.625831
2021-07-29,3.299475,3.023578,3.653229,85.551759,1.234041,135.027939
2021-07-30,3.196464,3.034289,3.634336,86.968061,1.241688,135.810301
2021-08-02,3.168356,3.034458,3.623093,87.275540,1.241434,134.636051
2021-08-03,3.204607,3.078353,3.588708,81.501564,1.241925,134.943955
2021-08-04,3.194169,3.035268,3.529978,82.283837,1.239192,133.670437
2021-08-05,3.205493,2.979771,3.461582,84.614252,1.242063,134.406504
2021-08-06,3.256886,2.995988,3.347149,81.980533,1.250471,135.286983
2021-08-09,3.318804,3.032857,3.297343,83.808881,1.254528,133.146657
2021-08-10,3.317618,3.054815,3.331928,80.283512,1.258844,133.495430
2021-08-11,3.380459,3.013876,3.255075,81.412443,1.262666,133.372358
2021-08-12,3.386283,3.054882,3.190049,81.359154,1.253982,134.310119
2021-08-13,3.350255,3.017550,3.283234,78.501551,1.248501,135.697173
2021-08-16,3.325305,2.992595,3.254676,79.073492,1.247222,136.504120
2021-08-17,3.260580,2.944507,3.274110,80.478476,1.242703,136.053970
2021-08-18,3.222772,3.020093,3.309529,80.904478,1.236107,137.586758
2021-08-19,3.208970,3.058651,3.345817,81.589805,1.224589,136.213990
2021-08-20,3.247495,3.095491,3.272718,81.039674,1.216372,134.139015
2021-08-23,3.327140,3.167505,3.264474,78.777753,1.214813,129.085166
2021-08-24,3.266833,3.325331,3.186905,79.636336,1.214392,129.082089
2021-08-25,3.286643,3.233822,3.312873,81.765342,1.209586,127.876794
2021-08-26,3.241872,3.196076,3.236278,83.108117,1.210063,128.634433
2021-08-27,3.265466,3.165202,3.187341,80.574382,1.207441,125.594125
2021-08-30,3.261705,3.121546,3.138962,78.747200,1.214043,124.702698
2021-08-31,3.181468,3.065593,3.067973,77.791076,1.213063,125.608103
2021-09-01,3.225715,3.052650,3.139730,76.018147,1.217293,124.104284
2021-09-02,3.200787,2.989326,3.264694,76.185151,1.218531,124.918052
2021-09-03,3.179159,3.011596,3.244248,76.748482,1.210018,124.177635
2021-09-06,3.133503,3.018193,3.181650,75.213039,1.209470,124.283366
2021-09-07,3.106726,3.048377,3.073477,76.235909,1.202021,125.392785
2021-09-08,3.128755,3.079909,3.065377,77.037705,1.201371,127.063332
2021-09-09,3.122924,3.116554,3.053698,76.493406,1.196904,127.340687
2021-09-10,3.140422,3.099351,3.025318,76.398371,1.199192,126.164863
2021-09-13,3.159346,3.219416,3.040685,74.298912,1.191170,125.570352
2021-09-14,3.221339,3.235232,3.064681,74.093684,1.191257,126.733778
2021-09-15,3.208228,3.135655,3.084977,74.272588,1.194672,125.232434
2021-09-16,3.144137,3.083781,3.073231,74.626950,1.200106,125.095203
2021-09-17,3.194785,2.991518,3.022257,75.208978,1.195529,124.626837
2021-09-20,3.182289,2.996306,3.059859,75.625000,1.195635,124.615189
2021-09-21,3.234916,2.993421,3.064646,75.452925,1.196736,123.154185
2021-09-22,3.254429,2.971484,3.113205,75.910681,1.206030,120.359533
2021-09-23,3.250710,3.085999,3.156656,77.181668,1.197130,121.389125
2021-09-24,3.268602,3.119649,3.089341,77.154155,1.191689,123.117844
2021-09-27,3.358523,3.162906,3.021673,77.606873,1.208517,120.419186
2021-09-28,3.453753,3.114845,2.988209,77.460997,1.206868,121.205276
2021-09-29,3.458260,3.063233,2.939843,76.787412,1.195511,123.126316
2021-09-30,3.466836,3.068804,2.982246,77.487257,1.192034,124.248510
2021-10-01,3.516599,3.081845,3.004282,76.918199,1.175644,123.739353
2021-10-04,3.479678,2.983220,3.063625,77.456247,1.177061,122.392365
2021-10-05,3.495948,2.977170,3.087594,77.564237,1.181837,122.698007
2021-10-06,3.496000,2.981836,3.102076,77.283080,1.176462,123.267483
2021-10-07,3.511342,2.973875,3.166055,76.983372,1.173696,123.588100
2021-10-08,3.474995,2.933043,3.193277,76.486997,1.179129,123.464003
2021-10-11,3.404764,2.907436,3.200309,74.722475,1.168856,121.897121
2021-10-12,3.313061,2.901879,3.277930,75.306896,1.161157,122.754451
2021-10-13,3.264726,2.911066,3.286977,75.706086,1.159834,123.680273
2021-10-14,3.246227,2.948485,3.275013,76.804148,1.155479,124.164786
2021-10-15,3.235249,3.011938,3.236421,76.287557,1.153783,124.500728
2021-10-18,3.324683,2.999501,3.275027,78.599560,1.146515,127.342520
2021-10-19,3.376354,2.978215,3.340179,78.194544,1.147744,126.470089
2021-10-20,3.334755,3.006173,3.340689,77.227687,1.146888,128.655684
2021-10-21,3.352262,3.043545,3.409122,76.165669,1.150042,127.594688
2021-10-22,3.335735,3.023290,3.313385,74.319655,1.151195,129.493062
2021-10-25,3.324795,3.070468,3.313759,76.216228,1.152385,131.571519
2021-10-26,3.335036,3.127863,3.314899,77.913091,1.144082,131.186922
2021-10-27,3.364759,3.202195,3.281690,78.680720,1.146903,133.932594
2021-10-28,3.351233,3.302994,3.404156,77.668958,1.145007,134.743725
2021-10-29,3.400901,3.257929,3.403630,79.878906,1.144054,133.392652
2021-11-01,3.351110,3.261461,3.386029,79.462203,1.150066,132.860075
2021-11-02,3.353191,3.264836,3.390183,79.158204,1.145936,134.743894
2021-11-03,3.471874,3.262182,3.292881,80.908968,1.153704,136.273359
2021-11-04,3.483225,3.229224,3.258116,81.684918,1.162067,134.617761
2021-11-05,3.548987,3.150401,3.310646,84.374114,1.166449,134.448771
2021-11-08,3.554109,3.158697,3.282356,84.554345,1.160744,134.829920
2021-11-09,3.581228,3.119603,3.244183,83.912783,1.148124,134.069454
2021-11-10,3.579547,3.127654,3.313082,83.027207,1.154334,137.901239
2021-11-11,3.572761,3.087271,3.383243,80.668580,1.154977,138.296088
2021-11-12,3.538593,3.030241,3.411959,80.312120,1.150682,138.214228
2021-11-15,3.559002,3.046806,3.391956,81.693352,1.157454,140.137447
2021-11-16,3.521647,3.058720,3.382814,82.378688,1.152478,139.551731
2021-11-17,3.552712,3.094145,3.345476,82.331385,1.150037,141.168098
2021-11-18,3.602539,3.217791,3.298755,81.041923,1.153059,138.488045
2021-11-19,3.619823,3.235971,3.249739,81.286625,1.146657,137.777318
2021-11-22,3.607662,3.265507,3.222237,82.491483,1.146029,139.478058
2021-11-23,3.628860,3.208979,3.174012,82.949815,1.152287,141.995594
2021-11-24,3.615654,3.141163,3.099531,83.067251,1.153504,140.738365
2021-11-25,3.658491,3.231454,3.114503,81.987554,1.160721,139.307266
2021-11-26,3.576644,3.183537,3.130175,82.999863,1.167319,140.222108
2021-11-29,3.562435,3.129186,3.219094,79.103412,1.167364,139.223033
2021-11-30,3.473799,3.130318,3.189201,79.585890,1.153804,138.801078
2021-12-01,3.407826,3.128637,3.207649,82.727109,1.147442,140.215315
2021-12-02,3.470768,3.082284,3.226854,80.795084,1.151830,139.342598
2021-12-03,3.512369,3.068982,3.217655,80.479210,1.142937,136.204491
2021-12-06,3.481143,3.140121,3.258401,80.455245,1.141071,134.160711
2021-12-07,3.414805,3.099031,3.300528,79.885318,1.143004,134.235033
2021-12-08,3.282942,3.025783,3.320097,81.140380,1.151434,131.311206
2021-12-09,3.260553,3.081323,3.310435,81.682753,1.148128,130.922637
2021-12-10,3.371630,3.111874,3.295716,81.818461,1.144440,128.786056
2021-12-13,3.392913,3.081098,3.230546,82.746995,1.144140,131.522098
2021-12-14,3.369361,2.997554,3.193728,82.684001,1.146149,135.071105
2021-12-15,3.392012,2.960409,3.166252,86.637618,1.145265,133.427279
2021-12-16,3.323401,2.961359,3.113789,86.627134,1.151290,133.903820
2021-12-17,3.311928,3.029426,3.139730,86.674067,1.146698,132.428136
2021-12-20,3.318356,2.976096,3.203402,84.275725,1.147388,132.008949
2021-12-21,3.316408,2.975343,3.161586,83.461053,1.149945,134.974411
2021-12-22,3.353929,3.016375,3.179511,84.802087,1.147646,134.277965
2021-12-23,3.371222,2.889139,3.131488,82.975011,1.152474,133.877525
2021-12-24,3.403012,2.950241,3.120116,80.244703,1.153333,132.430703
2021-12-27,3.373623,2.889205,3.089519,80.276254,1.157891,134.340299
2021-12-28,3.415730,2.911708,3.123655,81.935439,1.159015,129.175669
2021-12-29,3.490570,2.929429,3.093621,81.928767,1.161199,128.575437
2021-12-30,3.448151,2.993163,3.148230,81.458493,1.157533,128.616265
2021-12-31,3.409612,3.027292,3.139751,79.176083,1.153888,127.672379
2022-01-03,3.471284,2.900232,3.111112,79.739786,1.160974,129.177328
2022-01-04,3.463988,2.861268,3.052402,80.542543,1.164668,131.208798
2022-01-05,3.528504,2.873224,3.069253,78.402575,1.158727,129.037447
2022-01-06,3.509676,2.866807,3.118137,79.796517,1.159775,132.496651
2022-01-07,3.576314,2.897409,3.135730,80.724465,1.146091,130.294470
2022-01-10,3.583126,2.945034,3.251529,82.085056,1.142807,132.453335
2022-01-11,3.595614,2.982519,3.326412,82.742798,1.148311,132.768526
2022-01-12,3.666844,2.974604,3.314130,83.473641,1.147593,132.034919
2022-01-13,3.651096,2.876957,3.301372,84.020985,1.148270,131.459582
2022-01-14,3.609342,2.856197,3.328051,84.997554,1.131082,131.491366
2022-01-17,3.589919,2.883473,3.289238,82.559829,1.128866,131.909921
2022-01-18,3.611114,2.827764,3.350796,80.645455,1.130776,130.518575
2022-01-19,3.541411,2.866973,3.371873,79.740790,1.133410,130.239085
2022-01-20,3.571131,2.921267,3.387608,79.593411,1.138877,129.103618
2022-01-21,3.547802,2.932360,3.424805,80.070398,1.137680,127.268502
2022-01-24,3.600462,2.767922,3.513648,80.459187,1.136738,126.088119
2022-01-25,3.493519,2.702356,3.524541,81.804720,1.129192,124.387278
2022-01-26,3.459349,2.811087,3.521191,83.170534,1.128038,123.871157
2022-01-27,3.384821,2.785583,3.598942,81.993613,1.120945,124.724406
2022-01-28,3.349301,2.681113,3.649324,82.226822,1.110636,125.070298
2022-01-31,3.362249,2.754127,3.635077,81.120884,1.104626,128.378547
2022-02-01,3.339804,2.761114,3.637715,80.403033,1.119727,117.884587
2022-02-02,3.307439,2.948185,3.668871,81.563492,1.117004,120.358578
2022-02-03,3.287919,2.997890,3.724868,69.924008,1.119216,120.585809
2022-02-04,3.317425,3.077361,3.522878,78.253501,1.114056,124.695169
2022-02-07,3.183203,3.140748,3.293814,80.326867,1.096247,128.287250
2022-02-08,3.281095,3.259070,3.163930,78.192613,1.105522,127.612417
2022-02-09,3.372630,3.637610,3.022964,85.335655,1.084119,128.565019
2022-02-10,3.426320,3.799076,2.930698,83.849287,1.078719,125.107837
2022-02-11,3.502947,3.538924,3.030582,84.231969,1.078189,128.202422
2022-02-14,3.544151,3.614267,3.009520,82.278339,1.080428,119.301793
2022-02-15,3.819910,3.803954,3.043341,88.553339,1.073387,123.237542
2022-02-16,3.808072,4.002984,2.863923,87.867800,1.055778,123.293934
2022-02-17,3.766584,3.932382,2.799621,88.212263,1.048193,121.123097
2022-02-18,3.664991,4.124669,2.892911,92.849937,1.041153,120.195706
2022-02-21,3.526176,4.277047,2.986982,94.902224,1.033934,119.629607
2022-02-22,3.359267,4.700205,2.882748,94.186501,1.043000,126.060369
2022-02-23,3.241043,4.573454,2.911866,98.528609,1.031670,141.720535
2022-02-24,3.233737,4.487239,3.246446,109.763614,1.034469,147.558710
2022-02-25,3.281132,4.434580,3.247221,110.291128,1.035944,144.769559
2022-02-28,3.290111,4.351755,3.146654,109.809252,1.044937,147.744816
2022-03-01,3.188804,4.203295,3.124403,109.609216,1.043686,150.899348
2022-03-02,3.312773,3.746440,3.142132,115.173990,1.051144,146.349583
2022-03-03,3.414543,3.675529,3.123288,110.890976,1.049516,140.234251
2022-03-04,3.394532,3.737571,3.122491,108.443316,1.053627,139.928160
2022-03-07,3.308010,3.657039,2.909884,100.275023,1.039471,143.805875
2022-03-08,3.384016,3.977549,2.770250,94.430668,1.015080,136.031136
2022-03-09,3.411056,3.979645,2.753169,91.797927,1.018535,132.610515
2022-03-10,3.217115,4.192547,2.733766,91.190038,1.022495,135.433138
2022-03-11,3.210269,4.234711,2.654303,98.359274,1.026880,135.679080
2022-03-14,3.248003,4.369929,2.633534,100.137927,1.022040,142.520403
2022-03-15,3.128752,4.414324,2.648552,95.465919,1.035836,135.720635
2022-03-16,3.157066,4.638316,2.787769,91.900633,1.031557,147.053820
2022-03-17,2.963237,4.644793,2.778137,97.359583,1.035472,139.600918
2022-03-18,3.146969,4.723874,2.843290,101.821074,1.041029,129.864923
2022-03-21,3.318054,4.781223,2.767076,101.215117,1.057257,129.683493
2022-03-22,3.285892,4.730331,2.858222,98.521795,1.054245,124.341255
2022-03-23,3.337015,4.794032,2.919549,102.992095,1.048065,124.311815
2022-03-24,3.013528,5.159330,3.054143,97.746144,1.034029,124.114808
2022-03-25,2.860566,5.109877,3.165346,98.889662,1.048577,123.333944
2022-03-28,2.824664,5.174449,3.257395,108.843929,1.052561,119.457031
2022-03-29,2.683827,5.377085,3.246003,108.844403,1.056862,121.739210
2022-03-30,2.784736,5.559518,3.286160,104.144583,1.086927,120.398600
2022-03-31,3.058432,5.555013,3.448941,105.249545,1.090111,125.892206
2022-04-01,2.902555,5.155334,3.353734,102.202335,1.077409,125.167497
2022-04-04,2.793087,5.235769,3.262458,95.284912,1.075511,120.685514
2022-04-05,2.828900,4.864413,3.293023,97.824275,1.066117,112.777648
2022-04-06,3.050286,5.103295,3.358543,102.252058,1.062325,112.223747
2022-04-07,2.888264,5.126645,3.237893,100.091792,1.058483,106.409327
2022-04-08,2.925531,5.286884,3.230127,97.747757,1.052905,100.265417
2022-04-11,3.174904,5.132688,3.219506,93.047387,1.039785,103.194558
2022-04-12,2.954417,4.871794,2.890736,92.003749,1.054795,95.029796
2022-04-13,2.784855,4.911131,2.862634,89.329222,1.057636,102.258026
2022-04-14,2.731728,4.901742,2.843986,85.074142,1.055492,103.402085
2022-04-15,2.665722,4.816831,2.824966,92.464598,1.062714,103.557619
2022-04-18,2.779960,4.827333,3.042454,94.016852,1.067229,98.955166
2022-04-19,2.816665,5.280450,2.864314,96.003860,1.069880,103.034602
2022-04-20,2.580978,5.412825,2.745563,99.352142,1.076496,103.390312
2022-04-21,2.655435,5.580141,2.359152,102.193476,1.077794,100.463145
2022-04-22,2.582045,5.712870,2.293978,99.577144,1.084315,101.817672
2022-04-25,2.758967,5.949930,2.241855,100.146123,1.091690,94.122125
2022-04-26,2.678407,5.910568,2.172791,98.276591,1.093290,86.731334
2022-04-27,2.596950,5.563690,2.346652,99.618107,1.091123,81.887127
2022-04-28,2.674815,5.526119,2.482758,100.498271,1.106256,84.145987
2022-04-29,2.782311,5.653751,2.500905,98.108832,1.101508,84.688887
2022-05-02,2.846875,5.486919,2.451710,91.848219,1.105394,90.277099
2022-05-03,2.623132,5.451671,2.612231,92.072358,1.109520,86.358376
2022-05-04,2.700474,5.331522,2.615219,90.846039,1.103449,89.653198
2022-05-05,2.565241,5.573831,2.498417,83.119993,1.095456,89.610088
2022-05-06,2.601942,5.690996,2.247386,84.943156,1.091973,85.587370
2022-05-09,2.414530,5.791536,2.188599,88.555016,1.087146,87.980973
2022-05-10,2.480326,5.886734,2.309442,98.924025,1.072973,88.184306
2022-05-11,2.376713,5.872841,2.658085,96.580656,1.066700,85.682691
2022-05-12,2.209251,5.897747,2.673094,93.736334,1.069259,86.427460
2022-05-13,2.311980,5.694400,2.563998,88.748645,1.081511,86.341439
2022-05-16,2.350554,5.326660,2.392397,89.307333,1.086921,86.140322
2022-05-17,2.273465,5.345916,2.482021,89.827055,1.061786,84.698472
2022-05-18,2.475480,5.393791,2.223801,86.306256,1.067932,78.987734
2022-05-19,2.421290,5.587545,2.313857,85.434840,1.062581,79.956731
2022-05-20,2.431139,5.840265,2.443658,78.002603,1.066923,76.704135
2022-05-23,2.472918,6.091753,2.515726,81.384732,1.066787,72.439515
2022-05-24,2.394571,5.918513,2.489114,78.570184,1.064939,71.959760
2022-05-25,2.463797,5.852515,2.580298,78.490201,1.063959,76.163490
2022-05-26,2.397125,5.924160,2.612018,73.651475,1.063745,77.692800
2022-05-27,2.347166,6.334028,2.501251,71.924627,1.076694,75.766389
2022-05-30,2.536934,6.568708,2.785208,71.252461,1.076503,73.666264
2022-05-31,2.401507,6.742933,2.737715,71.464098,1.087072,77.381505
2022-06-01,2.081376,6.667777,2.859527,73.271235,1.096307,66.503359
2022-06-02,2.305727,6.511178,2.501697,78.379486,1.102908,71.065677
2022-06-03,2.655863,6.631103,2.699561,81.056639,1.085316,62.759745
2022-06-06,2.605728,6.438769,2.925477,84.609954,1.096278,56.738189
2022-06-07,2.349032,6.389472,2.934650,90.147376,1.091769,55.102331
2022-06-08,2.312921,6.360776,3.023127,92.157597,1.098825,66.367904
2022-06-09,2.280229,6.613963,3.111212,91.615832,1.089249,75.155838
2022-06-10,2.260668,6.544782,3.018750,95.482865,1.077693,79.195421
2022-06-13,2.116518,6.131927,3.105143,99.675970,1.097034,81.514870
2022-06-14,2.201493,6.206433,2.987828,101.953124,1.087626,73.160792
2022-06-15,2.278695,6.082068,2.900963,94.801033,1.098903,74.581623
2022-06-16,2.083036,6.080574,3.074801,90.814775,1.100075,72.599543
2022-06-17,2.184295,6.057746,3.225100,89.357904,1.095923,69.353535
2022-06-20,2.467870,6.004154,3.122643,92.241851,1.095481,70.803055
2022-06-21,2.496414,6.126343,3.016516,91.760483,1.082728,69.233696
2022-06-22,2.456089,5.864715,2.924011,96.180456,1.082594,74.113997
2022-06-23,2.442294,5.771749,3.038611,101.482446,1.072096,65.480274
2022-06-24,2.530785,5.877328,2.892859,106.347574,1.068287,66.585526
2022-06-27,2.302221,5.768295,2.951194,111.321396,1.077220,63.100004
2022-06-28,2.330405,5.495569,3.067816,105.198065,1.079687,61.902752
2022-06-29,2.283571,5.599698,3.058708,106.628300,1.065381,64.145931
2022-06-30,2.539093,5.778410,3.214383,102.862226,1.073576,59.541394
2022-07-01,2.520623,5.763672,3.172279,94.787882,1.073508,61.134295
2022-07-04,2.750905,5.432878,3.143911,93.094670,1.068282,60.903728
2022-07-05,2.606097,5.543431,3.001149,98.364738,1.075485,58.523874
2022-07-06,2.690152,5.263176,3.158121,99.804782,1.073868,57.079887
2022-07-07,2.737711,5.308875,3.046910,108.568557,1.062661,57.167240
2022-07-08,2.624639,5.157008,3.103588,108.439947,1.080481,54.309952
2022-07-11,2.653288,4.960807,3.096877,119.967703,1.080313,55.200906
2022-07-12,2.821565,4.883848,2.942972,119.468787,1.079522,54.713649
2022-07-13,2.781767,4.849869,2.856234,118.159558,1.075593,52.632356
2022-07-14,2.557425,4.739975,3.068640,110.251384,1.087077,61.137275
2022-07-15,2.560024,4.833951,3.103014,114.791369,1.081954,63.919054
2022-07-18,2.443157,4.756814,2.955630,111.017515,1.067013,62.842845
2022-07-19,2.402369,4.915318,3.006006,106.776834,1.060516,64.314547
2022-07-20,2.396945,4.957850,2.988465,112.138525,1.073255,60.142665
2022-07-21,2.172294,4.838722,3.511018,116.947335,1.081323,58.844734
2022-07-22,1.960691,4.692287,3.556143,121.665455,1.078844,58.119915
2022-07-25,2.033127,4.417481,3.501225,118.202476,1.092261,52.954105
2022-07-26,1.969628,4.463582,3.716624,116.558579,1.099638,55.683864
2022-07-27,1.630709,4.403021,3.442002,114.939913,1.097003,54.100084
2022-07-28,1.745340,4.009796,3.458782,117.772092,1.095366,53.252843
2022-07-29,1.790328,3.921164,3.760511,124.843381,1.098617,51.390459
2022-08-01,1.701994,3.772609,3.744439,125.245473,1.090423,66.480190
2022-08-02,1.532614,4.033305,3.485866,135.057177,1.090467,64.034835
2022-08-03,1.654517,3.752014,3.428935,138.429591,1.093499,54.864837
2022-08-04,1.710262,3.514983,3.649797,134.739839,1.077022,48.036515
2022-08-05,2.040272,3.699868,3.708008,137.689099,1.075189,52.600803
2022-08-08,2.104036,3.924734,3.583748,146.273243,1.072260,59.889768
2022-08-09,2.163160,3.801913,3.483026,157.164953,1.082227,57.418244
2022-08-10,2.147172,3.698211,3.401539,162.462620,1.064410,64.383020
2022-08-11,2.264048,3.800897,3.458513,159.230152,1.060762,68.698821
2022-08-12,2.354579,3.417522,3.661808,154.462251,1.056172,68.502329
2022-08-15,2.529343,3.112555,3.821424,155.420628,1.065338,67.967163
2022-08-16,2.464047,3.069584,3.890941,164.274822,1.064920,69.555669
2022-08-17,2.410611,3.328838,3.692030,163.935811,1.082275,74.471900
2022-08-18,2.351490,3.259427,3.494472,163.760573,1.088744,77.034195
2022-08-19,2.464042,3.278844,3.576882,160.649822,1.084732,74.415173
2022-08-22,2.671666,3.468603,3.377154,155.020268,1.087074,74.234827
2022-08-23,2.614236,3.818165,3.346210,150.869306,1.083616,84.402544
2022-08-24,2.561635,3.723512,3.394848,148.930014,1.092029,86.164344
2022-08-25,2.608989,3.721640,3.227029,157.929305,1.079014,90.875463
2022-08-26,2.580575,4.023193,3.076882,153.079401,1.071045,93.958156
2022-08-29,2.713980,3.771737,3.066856,150.483943,1.075446,95.730692
2022-08-30,2.414334,3.942001,3.146536,142.018808,1.087376,96.695140
2022-08-31,2.308271,3.774011,3.309578,144.169532,1.066039,101.435663
2022-09-01,2.208612,3.791623,3.403798,150.629259,1.079308,105.270789
2022-09-02,1.901730,3.752224,3.417631,159.005713,1.077948,106.884770
2022-09-05,1.779232,3.594943,3.308431,157.194538,1.059825,103.885862
2022-09-06,1.663769,3.434152,3.150962,158.074486,1.031577,106.097686
2022-09-07,1.645164,3.481824,3.078126,153.811126,1.017475,106.115071
2022-09-08,1.804034,3.647960,3.143704,154.450749,1.017295,104.974292
2022-09-09,1.778935,3.627762,3.198023,153.587163,1.016691,118.182674
2022-09-12,1.647859,3.640620,2.886645,151.006502,1.022502,111.013401
2022-09-13,1.648779,3.736101,2.773647,149.076996,1.017458,115.904129
2022-09-14,1.799022,3.576639,2.959629,149.325179,1.007362,112.004267
2022-09-15,1.675272,3.700182,2.976072,144.628225,1.003624,112.913962
2022-09-16,1.560843,3.836373,2.768017,140.539689,1.003927,125.514043
2022-09-19,1.645204,4.266426,3.126718,149.219343,1.006014,121.039531
2022-09-20,1.623915,4.203103,3.126270,165.453504,0.998895,117.754547
2022-09-21,1.720030,4.126507,3.187815,153.345537,1.007032,117.892936
2022-09-22,1.726508,4.252680,3.251392,142.095245,1.001415,114.047365
2022-09-23,1.829526,4.386622,3.199647,133.779319,0.993607,118.550362
2022-09-26,1.697673,4.296586,3.094113,131.120748,0.988769,116.199117
2022-09-27,1.704451,4.228678,3.416388,134.505623,0.998380,119.576372
2022-09-28,1.684390,4.316850,3.569603,135.995936,0.997188,113.400500
2022-09-29,1.528707,4.178831,3.695015,134.888492,0.990974,104.993704
2022-09-30,1.326722,4.110177,3.783078,135.989530,0.999268,104.244639
2022-10-03,1.429192,4.124319,3.633848,129.738059,1.018726,97.073355
2022-10-04,1.391296,4.287952,3.827343,126.472796,1.020650,104.790313
2022-10-05,1.262923,4.186842,3.701963,124.634189,1.032047,97.799353
2022-10-06,1.260087,3.881901,3.746048,114.524931,1.041716,93.240463
2022-10-07,1.422530,3.565935,3.501556,107.530078,1.036053,95.693434
2022-10-10,1.124140,3.359668,3.197821,101.334589,1.036302,93.321953
2022-10-11,0.932797,3.145356,3.249173,104.138385,1.024408,86.500471
2022-10-12,0.819676,3.123064,3.131212,104.464865,1.022521,96.827294
2022-10-13,1.028857,2.930207,2.836712,106.521178,1.016774,92.451179
2022-10-14,1.078091,2.818331,2.922856,97.219357,1.013094,91.984630
2022-10-17,1.192566,2.695134,3.245577,90.410557,1.006280,91.460659
2022-10-18,1.049074,2.627469,3.457429,92.808265,1.003683,95.355537
2022-10-19,0.908940,2.850973,3.421401,81.535646,1.008502,98.021273
2022-10-20,0.980960,2.964590,3.425442,86.105923,1.007418,94.472415
2022-10-21,1.000103,2.971193,3.561297,79.148227,0.990656,93.363720
2022-10-24,1.085382,2.899039,3.731771,82.236072,0.984025,92.740856
2022-10-25,1.070905,2.831760,3.681713,78.947313,0.970661,96.808453
2022-10-26,1.119371,2.890311,3.688513,82.795917,0.972795,91.632423
2022-10-27,1.151439,2.990937,3.735251,95.556283,0.977212,101.803029
2022-10-28,1.267032,2.845017,3.819792,85.806243,0.979471,98.540919
2022-10-31,1.386110,2.855456,3.800951,88.347843,0.972554,98.913512
2022-11-01,1.177083,2.524617,3.784134,81.201751,0.974717,93.756428
2022-11-02,0.884193,2.565251,3.992373,82.739251,0.970602,87.987701
2022-11-03,1.031092,2.696545,4.174231,81.890201,0.960710,84.310567
2022-11-04,1.202511,2.655347,4.245546,82.312169,0.967146,80.208950
2022-11-07,1.075117,2.960253,4.502830,78.936072,0.974293,78.818427
2022-11-08,0.834938,2.818808,4.443252,81.790762,0.982649,74.731210
2022-11-09,0.860168,2.859210,4.685325,76.579091,0.977284,78.722550
2022-11-10,0.997591,2.857662,4.764361,81.085879,0.987712,75.577002
2022-11-11,1.251476,2.845482,5.252357,79.574055,0.983334,71.930917
2022-11-14,1.331370,2.831037,5.068876,74.718459,0.989135,70.725358
2022-11-15,1.291063,2.853185,4.961598,80.442956,0.984597,76.183731
2022-11-16,1.180526,2.997486,5.020972,80.186265,0.982614,77.853299
2022-11-17,1.192550,3.228622,5.076873,87.367739,0.961434,77.996256
2022-11-18,1.162579,3.231137,5.365486,92.060331,0.958825,71.737679
2022-11-21,1.036094,3.368539,5.260168,88.439177,0.959611,66.935301
